Query,Repetition,Device,TotalTime_ms,JIT_ms,Kernel_ms,Transfer_ms,Parse_ms,Other_ms
q34.sql,2,cuda:0,42.1952,0.006912,41.4436,0.424655,17.3698,0.320049
q34.sql,3,cuda:0,53.4004,0.006326,50.6291,0.423228,12.3765,2.3418
q34.sql,4,cuda:0,89.0793,0.008316,86.222,0.403768,12.3248,2.44518
q34.sql,5,cuda:0,81.3338,0.007841,80.7148,0.450466,12.2872,0.160676
q41.sql,1,cuda:0,9264.19,0.014518,653.676,7664.52,26.7144,945.986
q41.sql,2,cuda:0,54.6039,0.008709,53.85,0.583123,22.3826,0.162055
q41.sql,3,cuda:0,54.4856,0.007119,53.8727,0.458897,21.6478,0.146938
q41.sql,4,cuda:0,54.4255,0.006256,53.8924,0.403038,22.0798,0.123811
q41.sql,5,cuda:0,54.4811,0.007019,53.8957,0.440704,24.254,0.137735
q42.sql,1,cuda:0,9319.58,0.019253,544.803,7506.6,20.1171,1268.15
q42.sql,2,cuda:0,49.5934,0.010824,48.6761,0.735981,25.868,0.170531
q42.sql,3,cuda:0,49.1199,0.00814,48.2908,0.681119,19.3333,0.139816
q42.sql,4,cuda:0,48.9992,0.007348,48.1103,0.736431,19.1247,0.14516
q42.sql,5,cuda:0,49.145,0.008554,48.3653,0.626735,19.2006,0.144441
q43.sql,1,cuda:0,9107.12,0.013363,259.905,7642.48,21.006,1204.73
q43.sql,2,cuda:0,44.8317,0.007533,43.9001,0.757924,19.9973,0.166169
q43.sql,3,cuda:0,44.4247,0.006131,43.8338,0.441754,19.1583,0.142981
q43.sql,4,cuda:0,44.4476,0.005644,43.8346,0.462724,18.9266,0.144648
q43.sql,5,cuda:0,44.6551,0.006044,44.1116,0.394586,24.4554,0.142858
